brand,name,reviews_rating,reviews_count,old_price,new_price,source,created_at,discount,rating_category,reviews_count_category
DELL,Notebook Dell Latitude 5401 Core I5 9°th 20gb Ssd M.2 240gb,0.0,0,2199.0,2089.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,110.0,Sem Avaliação,Sem Avaliação
LENOVO,Notebook Lenovo Ideapad B330-15ikb I5 8° 8gb Ddr4 240gb Ssd,0.0,0,1899.0,1614.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,285.0,Sem Avaliação,Sem Avaliação
ASUS,"Notebook Asus Vivobook Go 15 E510ka Intel Celeron Dual Core N4500 4gb Ram 128gb Emmc Windows 11 Home 15,60 Hd Rosa - Br833ws",4.6,318,2099.0,1649.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,450.0,Excelente,Boa Significância
SAMSUNG,"Notebook Samsung Galaxy Book4, Windows 11 Home, Intel® Core I5, 8gb, 256gb Ssd, 15.6'' Full Hd Led, 1.55 Kg - Grafite",4.9,1153,4999.0,3379.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,1620.0,Excelente,Alta Significância
,"Notebook Para Jogos Msi Katana 15 15.6 144 Hz Fhd, Intel Cor",0.0,0,8411.0,8410.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,1.0,Sem Avaliação,Sem Avaliação
ACER,"Notebook Acer A515-57-5429 Intel Core i5-12450H 16GB RAM 512GB SSD Tela de 15,6'' Linux Gutta",4.8,984,4285.0,2937.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,1348.0,Excelente,Boa Significância
SAMSUNG,"Notebook Samsung Book 4 I3 1315u 8gb 512gb Ssd 15,6' W11 Pro Cor Grafite",4.9,3567,403.0,2931.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,-2528.0,Excelente,Alta Significância
SAMSUNG,"Samsung Chromebook 4 Intel Celeron N4020 4GB 64GB Tela 11.6"" Prata XE310XBA-KT4BR",4.6,174,2331.0,1399.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,932.0,Excelente,Boa Significância
,"Notebook Positivo Vision C15 Lumina Bar Celeron, 8GB 128GB eMMC, Tela 15.6"" HD Antirreflexo, Windows 11, Tecla Link, Cinza",4.6,723,3331.0,1691.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,1640.0,Excelente,Boa Significância
ACER,Notebook Gamer Acer Nitro V Intel Core i7 13ª Geração 16GB 512GB RTX4050 Linux Gutta 15.6' FHD ANV15-51-7037,4.8,1347,7299.0,6399.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,900.0,Excelente,Alta Significância
ACER,Notebook Acer Predator Gamer Phn16-71-72w6 I7-13650hx 16gb 512gb Ssd Rtx 4060 Windows 11 Home Tela 16 Wuxga,4.9,559,10999.0,8599.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,2400.0,Excelente,Boa Significância
ACER,"Notebook Gamer Acer Nitro V ANV15-51-57WS Intel® Core™ i5-13420H 13ªGeração 512SSD 8GB Nvidia® GeForce® RTX 3050 GDDR6 Linux Gutta 15,6'",4.8,2701,8165.0,4499.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,3666.0,Excelente,Alta Significância
,"Notebook VAIO FE15 Intel Core i5 12th 16GB 512GB SSD Tela 15,6'' Full HD Antirreflexo Windows 11 Home Cinza Grafite B2621H",4.8,342,5639.0,3699.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,1940.0,Excelente,Boa Significância
SAMSUNG,"Notebook Samsung Galaxy Book4 Intel® U300 (1.20 Ghz, até 4.4GHz, 8 MB L3 Cache), Windows 11 Home, 8GB, 256GB SSD, UHD Graphics, 15.6'' Full HD LED, 1.55kg",4.8,5370,3855.0,2799.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,1056.0,Excelente,Alta Significância
,"Notebook Positivo Vision I15 Lumina Bar I3-n300, 8gb 256gb Ssd, Tela 15 Polegadas Full Hd Antirreflexo Linux - Preto",5.0,2,4499.0,2069.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,2430.0,Excelente,Baixa Significância
LENOVO,"Notebook Lenovo Ideapad 1 Intel Core i3 1215U 8GB RAM 256GB SSD Windows 11 Home Tela 15,6"" 82VY000SBR",4.8,4666,3057.0,2519.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,538.0,Excelente,Alta Significância
,Notebook Vaio Fe 16 Amd Ryzen 5-5625u Linux 8gb 256gb Ssd Tela 16 Ips Wuxga Antireflexo - Cinza Grafite - Vjfe69f11x-b0411h,0.0,0,4998.0,2654.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,2344.0,Sem Avaliação,Sem Avaliação
ASUS,"Notebook Asus Vivobook Go 15 E1504ga Intel Core I3 N305 4gb Ram 128gb Ssd Windows 11 Tela 15,6 Fhd Silver - Nj440w",4.8,277,2999.0,2209.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,790.0,Excelente,Boa Significância
LENOVO,Notebook Lenovo Ideapad 1i Celeron Office 365 4gb 128gb W11,4.8,103,3665.0,1889.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,1776.0,Excelente,Boa Significância
HP,"Computador Portátil Para Jogos Hp Victus 15,6  Intel I5 R...",0.0,0,4781.0,4780.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,1.0,Sem Avaliação,Sem Avaliação
ACER,"Notebook Acer Aspire 5 Intel Core I5 - 12450H 8GB RAM 256GB SSD Windows 11 Home Tela 15,6"" Full HD A515-57-55B8",4.8,6452,4117.0,3038.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,1079.0,Excelente,Alta Significância
ACER,"Notebook Acer Aspire 3 Intel Core I3 - N305, 8G RAM, 256GB SSD, Windows 11 Home, Tela 15,6"" Full HD - A315-510P-34XC 110V/220V",4.8,7817,3682.0,2649.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,1033.0,Excelente,Alta Significância
DELL,Notebook Dell Inspiron I15-i120k-a35p I5 16gb 1tb 15.6 W11,4.8,1393,4399.0,4108.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,291.0,Excelente,Alta Significância
,"Notebook Positivo Duo 2 em 1 Intel Celeron C4128B-3 4GB 128GB 11,6"" IPS HD Windows 11",4.5,4139,1649.0,1514.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,135.0,Excelente,Alta Significância
SAMSUNG,"Notebook Samsung Galaxy Book4 Intel® Core™ i5-1335U (1.3 Ghz, até 4.6GHz, 12 MB L3 Cache), Windows 11 Home, 8GB, 512GB SSD, Iris Xe, 15.6'' Full HD LED, 1.55kg",4.8,987,5831.0,3514.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,2317.0,Excelente,Boa Significância
SAMSUNG,"Notebook Samsung Galaxy Book Go Snapdragon 7c Kryo 468 Octa-core 4GB RAM 128GB SSD 14"" Full HD W11 com Office 365 NP340XLA-K07BR",4.7,765,2579.0,2166.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,413.0,Excelente,Boa Significância
ASUS,"Notebook ASUS Vivobook Go 15 E1504 AMD RYZEN 5 7520U 8GB Ram 256GB SSD Linux KeepOS 15,6” FHD Black E1504FA-NJ731",4.8,526,2615.0,2610.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,5.0,Excelente,Boa Significância
ACER,Notebook Acer Nitro V15 ANV15-51-58AZ Core I5-13420h 8gb 512gb Rtx 3050 Cor Preto,4.8,762,7398.0,4999.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,2399.0,Excelente,Boa Significância
LENOVO,"Notebook Lenovo Ideapad 1i Intel Core i5 - 1235U, 8GB RAM, 512GB SSD, Windows 11 Home, Tela 15,6'' HD - 82VY000QBR",4.8,3742,3699.0,3089.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,610.0,Excelente,Alta Significância
DELL,Notebook Dell Inspiron I15-i120k-a15p I3 8gb 512gb 15.6 W11,4.8,589,3299.0,2997.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,302.0,Excelente,Boa Significância
ACER,Notebook Acer Aspire 5 Ryzen 7 15.6 Radeon 512gb 8gb Linux,4.9,394,8558.0,2899.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,5659.0,Excelente,Boa Significância
,Notebook Positivo Vision C15 Lumina Bar Celeron 4gb 128gb Emmc Tela 15 Hd Antirreflexo Windows 11 Tecla Link Cinza,4.6,2826,1999.0,1553.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,446.0,Excelente,Alta Significância
,Notebook Positivo Vision C14 Lumina BAR Celeron 4GB 128GB eMMC Tela 14 Polegadas HD Antirreflexo Windows 11 Tecla Link – Cinza,4.6,3731,1799.0,1408.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,391.0,Excelente,Alta Significância
,"Notebook Ultra, Linux, 15,6 Pol. HD, Intel Celeron, 240GB SSD/ 8GB RAM, Cinza Escovado - UB262",4.5,60,1699.0,1690.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,9.0,Excelente,Significância Moderada
ASUS,"Notebook ASUS Vivobook 15 Core I5 1235U 3.3 GHz 8GB Ram 256GB SSD W11 Home Tela 15,6” NanoEdge Full HD Cool Silver X1504ZA-NJ985W",4.8,184,3199.0,2941.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,258.0,Excelente,Boa Significância
ASUS,"Notebook Asus Vivobook Go 15 E1504fa Amd Ryzen 5 7520u 16gb Ram 512gb Ssd Linux Keepos Tela 15,6 Led Fhd Black - Nj1288",4.7,80,3599.0,2915.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,684.0,Excelente,Significância Moderada
LENOVO,Notebook Lenovo LOQ-e 15iax9e Intel Core i5-12450hx 16gb 512gb Ssd Rtx 3050 Windows 11 15.6 - 83me0007br Luna Grey,5.0,8,951.0,4999.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,-4048.0,Excelente,Baixa Significância
ACER,Notebook Acer Aspire 5 A515-45-r0xr Ryzen7 8gb 256gb Ssd 15.6 Full Hd Linux Gutta,4.8,437,4831.0,2727.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,2104.0,Excelente,Boa Significância
ACER,Notebook Acer Aspire 5 A15-51M-54E6 / Intel Core™ i5-13420H de 13ª Geração / 8GB / 512SSD / Windows 11 Home / 15.6” Full HD,4.9,161,3599.0,3099.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,500.0,Excelente,Boa Significância
ASUS,"Notebook Para Jogos Asus Tuf Gaming A16, 16 Fhd+ 16:10 165 H",0.0,0,11862.0,1186.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,10676.0,Sem Avaliação,Sem Avaliação
,"Notebook Msi Katana 15: Intel Core I7-13620h, Geforce Rtx 4.",0.0,0,8468.0,8460.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,8.0,Sem Avaliação,Sem Avaliação
ACER,Notebook Acer Gamer Nitro V15 Intel Core I7 13ª Ger. 16gb 512ssd Rtx3050 Com 6gb Gddr6 Nvidia Geforce Linux Gutta ANV15-51-73E9,4.8,115,9998.0,6099.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,3899.0,Excelente,Boa Significância
HP,Notebook Hp 256r G9 Intel Core I3-1315u 15.6 Hd Intel Uhd Graphics 256gb Ssd 8gb Ram Windows 11 Home 64 Sl - AN1A2LA#AK4,4.9,34,3137.0,2659.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,478.0,Excelente,Significância Moderada
ASUS,Asus Zenbook 14 Oled 2024 Intel Ultra 5 8 Gb De Ram 512 G...,0.0,0,4662.0,4660.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,2.0,Sem Avaliação,Sem Avaliação
DELL,Notebook Dell Inspiron I15-i120k-a10p 15.6 I3 8gb 256gb W11,4.8,1021,3149.0,2991.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,158.0,Excelente,Alta Significância
LENOVO,"Notebook Lenovo Ideapad 1i Intel Core I3 - 1215U, 4GB RAM, 256GB SSD, Windows 11 Home, Tela 15.6'' - 82VY000TBR Cor cinza",4.8,1230,2866.0,239.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,2627.0,Excelente,Alta Significância
ASUS,"Notebook ASUS Vivobook 15 X1504ZA Intel Core i5 1235U 8GB Ram 512GB SSD Windows 11 Tela 15,6"" FHD Blue - NJ987W",4.9,385,3699.0,3107.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,592.0,Excelente,Boa Significância
HP,Notebook Para Jogos Hp Victus 15.6 144 Hz Fhd E Ryzen 5 7535,0.0,0,4731.0,4730.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,1.0,Sem Avaliação,Sem Avaliação
LENOVO,Lenovo Flex 5 14'' 2 Em 1 Intel I5 16gb Ram 512gb Ssd,0.0,0,4946.0,4940.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,6.0,Sem Avaliação,Sem Avaliação
LENOVO,Notebook Lenovo T480 Core I5-8ªth 16gb Ssd 240gb Tela Hd Cor Black - Excelente (Recondicionado),5.0,17,1899.0,1728.0,https://lista.mercadolivre.com.br/notebooks,2025-04-18 15:49:28,171.0,Excelente,Significância Moderada
SAMSUNG,"Notebook Samsung Galaxy Book4 Intel® U300 (1.20 Ghz, até 4.4GHz, 8 MB L3 Cache), Windows 11 Home, 8GB, 256GB SSD, UHD Graphics, 15.6'' Full HD LED, 1.55kg",4.8,5370,3855.0,2799.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,1056.0,Excelente,Alta Significância
LENOVO,"Notebook Lenovo Ideapad 1 Intel Core i3 1215U 8GB RAM 256GB SSD Windows 11 Home Tela 15,6"" 82VY000SBR",4.8,4666,3057.0,2519.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,538.0,Excelente,Alta Significância
SAMSUNG,"Notebook Samsung Galaxy Book4 Intel® Core™ i5-1335U (1.3 Ghz, até 4.6GHz, 12 MB L3 Cache), Windows 11 Home, 8GB, 512GB SSD, Iris Xe, 15.6'' Full HD LED, 1.55kg",4.8,987,5831.0,3514.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,2317.0,Excelente,Boa Significância
SAMSUNG,"Notebook Samsung Book4 I5-1335u 8gb 256gb Ssd 15,6 Full Hd Windows 11 Pro Np754xgj-kg5br 110v/220v",4.8,10,38.0,3324.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,-3286.0,Excelente,Significância Moderada
,"Notebook Positivo Vision R15 Lumina Bar, AMD Ryzen 5 8GB 256GB, Tela 15 polegadas Full HD Antirreflexo, Linux - Preto",5.0,3,39.0,254.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,-215.0,Excelente,Baixa Significância
,"Notebook Positivo Vision I15 Lumina Bar, Core I3, 11th, 8gb 512gb Ssd, Tela 15 Polegadas, Full Hd Antirreflexo, Windows 11 - Cinza",4.8,12,4598.0,2474.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,2124.0,Excelente,Significância Moderada
,Notebook Positivo Vision C15 Lumina Bar Celeron 4gb 128gb Emmc Tela 15 Hd Antirreflexo Windows 11 Tecla Link Cinza,4.6,2829,1999.0,1553.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,446.0,Excelente,Alta Significância
,Notebook Positivo Vision C14 Lumina BAR Celeron 4GB 128GB eMMC Tela 14 Polegadas HD Antirreflexo Windows 11 Tecla Link – Cinza,4.6,3731,1799.0,1408.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,391.0,Excelente,Alta Significância
ACER,"Notebook Acer Aspire 3 Intel Core i3– N305 FHD 15.6"" LED TN UHD para processadores Inte 256GB SDD 8GB RAM Debian 64 bits Prata - A315-510P-320B",4.8,208,341.0,2679.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,-2338.0,Excelente,Boa Significância
LENOVO,Notebook Lenovo LOQ-e 15iax9e Intel Core i5-12450hx 16gb 512gb Ssd Rtx 3050 Windows 11 15.6 - 83me0007br Luna Grey,5.0,8,951.0,4999.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,-4048.0,Excelente,Baixa Significância
HP,Notebook Hp Elitebook 840 G9 Intel Vpro I5- W11p 256gb,5.0,1,8177.0,4599.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,3578.0,Excelente,Baixa Significância
ACER,Notebook Acer Aspire 5 A515-45-r0xr Ryzen7 8gb 256gb Ssd 15.6 Full Hd Linux Gutta,4.8,437,4831.0,2727.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,2104.0,Excelente,Boa Significância
ACER,Notebook Acer Aspire 15 555Q Intel Ci5 13gen 8gb 256ssd W11,4.8,250,4372.0,3059.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,1313.0,Excelente,Boa Significância
ASUS,"Notebook Asus Vivobook Go 15 E1504fa Amd Ryzen 5 7520u 16gb Ram 512gb Ssd Linux Keepos Tela 15,6 Led Fhd Black - Nj1288",4.7,80,3599.0,2915.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,684.0,Excelente,Significância Moderada
,"Notebook VAIO FE15, Intel® Core i5 11th, 8GB 512GB SSD, Tela 15,6'' Full HD Antirreflexo, Linux - Cinza Grafite, VJFE55F11XB0221H",5.0,2,3509.0,2999.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,510.0,Excelente,Baixa Significância
LENOVO,Notebook Lenovo LOQ-e 15iax9e Intel Core i5-12450hx 16gb 512gb Ssd Rtx 3050 Windows 11 15.6 - 83me0007br Luna Grey,5.0,8,951.0,4999.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,-4048.0,Excelente,Baixa Significância
SAMSUNG,"Notebook Samsung Book 4 Intel i5 1335u 8gb 256gb Ssd 15,6' Windows 11 Pro",5.0,15,4619.0,359.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,4260.0,Excelente,Significância Moderada
,Notebook Multi Ultra Celeron N4020c 4gb 128gb W11 14'' Cinza,4.6,164,2531.0,1259.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,1272.0,Excelente,Boa Significância
HP,Notebook Hp Probook 440 G9 Intel Core I3-1215u 14 Intel Uhd 256gb 8gb Ram Windows 11 Pro- 839y2la#ak4,4.8,8,3099.0,2970.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,129.0,Excelente,Baixa Significância
ACER,"Notebook Gamer Acer Nitro V ANV15-51-57WS Intel® Core™ i5-13420H 13ªGeração 512SSD 8GB Nvidia® GeForce® RTX 3050 GDDR6 Linux Gutta 15,6'",4.8,2704,8165.0,4499.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,3666.0,Excelente,Alta Significância
LENOVO,Notebook Lenovo Ideapad 1i Celeron Office 365 4gb 128gb W11,4.8,103,3665.0,1889.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,1776.0,Excelente,Boa Significância
ACER,Notebook Acer Aspire 5 A15-51M-54E6 / Intel Core™ i5-13420H de 13ª Geração / 8GB / 512SSD / Windows 11 Home / 15.6” Full HD,4.9,161,3599.0,3099.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,500.0,Excelente,Boa Significância
ASUS,"Notebook Para Jogos Asus Tuf Gaming A16, 16 Fhd+ 16:10 165 H",0.0,0,11862.0,1186.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,10676.0,Sem Avaliação,Sem Avaliação
,"Notebook Msi Katana 15: Intel Core I7-13620h, Geforce Rtx 4.",0.0,0,8468.0,8460.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,8.0,Sem Avaliação,Sem Avaliação
ASUS,Notebook Asus Rog Strix G16 Core I9 16gb 512ssd W11 Rtx 4060 Cor Cinza,4.8,38,125.0,11509.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,-11384.0,Excelente,Significância Moderada
ASUS,"Notebook Asus X515 Intel Celeron Dual Core N4500 4gb Ram 128gb Ssd Windows 11 Home Tela 15,6 Led Hd Slate Grey - Br309ws",4.7,151,2233.0,2059.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,174.0,Excelente,Boa Significância
ACER,Notebook Gamer Predator Helios Neo / Phn16-72-74vx / Intel® Core I7-14700hx De 14ªgeração / 16gb / 512ssd / Windows 11 Home / Nvidia Geforce Rtx 4070 Gddr6 / Tela 16,4.8,50,12999.0,10299.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,2700.0,Excelente,Significância Moderada
ASUS,Notebook Asus Vivobook Go Core I3 N305 4gb 256ssd W11 Fhd,4.8,472,2599.0,2590.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,9.0,Excelente,Boa Significância
HP,Notebook Hp 256r G9 Intel Core I3-1315u 15.6 Hd Intel Uhd Graphics 256gb Ssd 8gb Ram Windows 11 Home 64 Sl - AN1A2LA#AK4,4.9,34,3137.0,2659.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,478.0,Excelente,Significância Moderada
LENOVO,"Notebook Lenovo IdeaPad 1i Intel Core i3-1215U 4GB 256GB SSD Windows 11 Home 15.6"" 82VY000UBR Com 2 Anos Premium Care",4.7,37,2999.0,2599.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,400.0,Excelente,Significância Moderada
ACER,Notebook Acer Aspire 5 A515-45-r0xr Ryzen7 8gb 256gb Ssd 15.,0.0,0,4499.0,2949.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,1550.0,Sem Avaliação,Sem Avaliação
ASUS,Asus Zenbook 14 Oled 2024 Intel Ultra 5 8 Gb De Ram 512 G...,0.0,0,4662.0,4660.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,2.0,Sem Avaliação,Sem Avaliação
ACER,"Notebook Acer Aspire 5 A515-45-R5AT AMD Ryzen 5 5500U 15.6""AMD Radeon Graphics 256GB SDD 8GB RAM Windows 11",4.9,174,4129.0,3199.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,930.0,Excelente,Boa Significância
LENOVO,"Notebook Lenovo Ideapad 1i Intel Core I3 - 1215U, 4GB RAM, 256GB SSD, Windows 11 Home, Tela 15.6'' - 82VY000TBR Cor cinza",4.8,1230,2866.0,239.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,2627.0,Excelente,Alta Significância
DELL,"Notebook Latitude 3420 14"" preto 8GB de Ram - 256GB SSD - Intel Core i5 - Excelente (Recondicionado)",0.0,0,2632.0,2630.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,2.0,Sem Avaliação,Sem Avaliação
ASUS,"Notebook ASUS Vivobook 15 X1504ZA Intel Core i5 1235U 8GB Ram 512GB SSD Windows 11 Tela 15,6"" FHD Blue - NJ987W",4.9,385,3699.0,3107.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,592.0,Excelente,Boa Significância
HP,Notebook Para Jogos Hp Victus 15.6 144 Hz Fhd E Ryzen 5 7535,0.0,0,4731.0,4730.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,1.0,Sem Avaliação,Sem Avaliação
LENOVO,Lenovo Flex 5 14'' 2 Em 1 Intel I5 16gb Ram 512gb Ssd,0.0,0,4946.0,4940.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,6.0,Sem Avaliação,Sem Avaliação
ACER,"Notebook Aspire 5 A515-57-58w1 I5 Linux 8gb 256gb 15,6' Fhd",4.8,43,2999.0,2990.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,9.0,Excelente,Significância Moderada
LENOVO,Notebook Lenovo T480 Core I5-8ªth 16gb Ssd 240gb Tela Hd Cor Black - Excelente (Recondicionado),5.0,17,1899.0,1728.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,171.0,Excelente,Significância Moderada
ACER,"Notebook Acer Aspire 15 73wh Intel Ci7 13620H 13ªGen GB RAM 512GB SSD Fhd 15.6"" 64-Bits (Debian)",4.6,46,4299.0,3599.0,https://lista.mercadolivre.com.br/informatica/portateis-acessorios/notebooks/notebooks_Desde_49_NoIndex_True,2025-04-18 15:49:28,700.0,Excelente,Significância Moderada
